movie,movie-href,desc,image,director,genre1,genre2,genre3,genre4,cast,hd_link,hd_link-href,download_link,download_link-href,first_link,second_link,third_link,fourth_link,name,year
X (2010),https://fzmovies.net/movie-X--hmp4.htm,"Holly Rowe's retiring, kissing her callgirl life goodbye. She just has to get through her last night on the job. Shay Ryan's a teenage runaway, broke and alone. She just has to get through her first night as a hooker. Then fate throws them together on a job that goes horribly wrong and they're trapped on an out-of-control roller coaster ride, through the twilight zone of sex-for-sale. X is a sizzling adults-only thriller about love, chance, escape and the oldest profession experienced by two women, on a night that will change their lives forever.",https://fzmovies.net/imdb_images/X_Night_Of_Vengeance_2011.jpg,Jon Hewitt,Crime,Drama,Thriller,,"Viva Bianca, Hanna Mangan Lawrence, Peter Docker, Stephen Phillips, Eamon Farren",X_BRRip_high.mp4,https://fzmovies.net/download1.php?fileID=2279&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=2279&section=3,https://server97.fzuploads.com/movies/Hollywood/X_Night_Of_Vengeance_2011/X_(2011)_BRRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/X_Night_Of_Vengeance_2011/X_(2011)_BRRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/X_Night_Of_Vengeance_2011/X_(2011)_BRRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/X_Night_Of_Vengeance_2011/X_(2011)_BRRip_high_(fzmovies.net).mp4,X,2010
A Million Ways to Die in the West (2014),https://fzmovies.net/movie-A%20Million%20Ways%20to%20Die%20in%20the%20West--hmp4.htm,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",https://fzmovies.net/imdb_images/A.Million.Ways.To.Die.In.The.West.2014.jpg,,Comedy,Western,null,null,"Seth MacFarlane, Charlize Theron, Liam Neeson",A_Million_Ways_to_Die_in_the_West_WEBRip_high.mp4,https://fzmovies.net/download1.php?fileID=4279&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=4279&section=3,https://server97.fzuploads.com/movies/Hollywood/A.Million.Ways.To.Die.In.The.West.2014/A_Million_Ways_to_Die_in_the_West_(2014)_WEBRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/A.Million.Ways.To.Die.In.The.West.2014/A_Million_Ways_to_Die_in_the_West_(2014)_WEBRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/A.Million.Ways.To.Die.In.The.West.2014/A_Million_Ways_to_Die_in_the_West_(2014)_WEBRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/A.Million.Ways.To.Die.In.The.West.2014/A_Million_Ways_to_Die_in_the_West_(2014)_WEBRip_high_(fzmovies.net).mp4,A Million Ways to Die in the West,2014
The Bag Man (2014),https://fzmovies.net/movie-The%20Bag%20Man--hmp4.htm,"A criminal bides his time at a seedy motel, waiting for his boss after killing several men and making away with a mystery bag.",https://fzmovies.net/imdb_images/The.Bag.Man.2014.jpg,,Crime,Drama,Thriller,null,"John Cusack, Rebecca Da Costa, Robert De Niro",The_Bag_Man_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=6009&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=6009&section=3,https://server97.fzuploads.com/movies/Hollywood/The.Bag.Man.2014/The_Bag_Man_(2014)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/The.Bag.Man.2014/The_Bag_Man_(2014)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/The.Bag.Man.2014/The_Bag_Man_(2014)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/The.Bag.Man.2014/The_Bag_Man_(2014)_BluRay_high_(fzmovies.net).mp4,The Bag Man,2014
A Haunted House 2 (2014),https://fzmovies.net/movie-A%20Haunted%20House%202--hmp4.htm,"Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.",https://fzmovies.net/imdb_images/A.Haunted.House.2.2014.jpg,,Comedy,Horror,null,null,"Marlon Wayans, Jaime Pressly, Cedric the Entertainer",A_Haunted_House_2_HDRip_high.mp4,https://fzmovies.net/download1.php?fileID=4346&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=4346&section=3,https://server96.fzuploads.com/movies/Hollywood/A.Haunted.House.2.2014/A_Haunted_House_2_(2014)_HDRip_high_(fzmovies.net).mp4,https://server97.fzuploads.com/movies/Hollywood/A.Haunted.House.2.2014/A_Haunted_House_2_(2014)_HDRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/A.Haunted.House.2.2014/A_Haunted_House_2_(2014)_HDRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/A.Haunted.House.2.2014/A_Haunted_House_2_(2014)_HDRip_high_(fzmovies.net).mp4,A Haunted House 2,2014
Dark Tide (2012),https://fzmovies.net/movie-Dark%20Tide--hmp4.htm,"A professional diver tutor returns to deep waters after 9 years, following an almost fatal encounter with a great white shark. The nightmare from the deep is still lurking - more carnivorous and hungry than ever.",https://fzmovies.net/files/Hollywood/Dark_Tide/Dark_Tide_FilmPoster.jpeg,John Stockwell,Adventure,Drama,Thriller,null,"Halle Berry, Olivier Martinez, Ralph Brown",Dark Tide BRRip.mp4,https://fzmovies.net/download1.php?fileID=271&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=271&section=3,https://server96.fzuploads.com/movies/Hollywood/Dark_Tide/Dark_Tide_BRRip_high_(fzmovies.net).mp4,https://server97.fzuploads.com/movies/Hollywood/Dark_Tide/Dark_Tide_BRRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Dark_Tide/Dark_Tide_BRRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Dark_Tide/Dark_Tide_BRRip_high_(fzmovies.net).mp4,Dark Tide,2012
Horrible Bosses (2011),https://fzmovies.net/movie-Horrible%20Bosses--hmp4.htm,"Nick hates his boss, mostly because he's expected to work from before sunrise to after sunset and his boss, Mr. Harken, calls him out for being a minute late and blackmails him so he can't quit. Dale hates his boss, Dr. Julia Harris, because she makes unwelcome sexual advances when he's about to get married. But Dale is on that pesky list of child offenders so he can't quit. Kurt actually likes his job and his boss, well, up until his boss dies and the boss's coked-out, psychopathic son takes over. But who would be crazy enough to quit their jobs in such poor economic times? Instead Nick, Dale and Kurt drunkenly and hypothetically discuss how to kill their bosses, and before they know it, they've hired a murder consultant to help them pull off the three deeds.",https://fzmovies.net/imdb_images/Horrible.bosses.jpg,Seth Gordon,Comedy,Crime,,null,"Jason Bateman, Steve Wiebe, Kevin Spacey, Charlie Day, Lindsay Sloane, Michael Albala, Jennifer Aniston, Jason Sudeikis, Jennifer Hasty, Reginald Ballard, George Back, Barry Livingston, Meghan Markle, Donald Sutherland, Celia Finkelstein, Colin Farrell, John Francis Daley, Scott Rosendall, P.J. Byrne, Dave Sheridan, Ioan Gruffudd, Brian George, Chad Coleman, Jamie Foxx, Diana Toshiko, Carla Maria Cadotte, Peter Breitmayer, Julie Bowen, Isaiah Mustafa, Wendell Pierce, Ron White, Jimm Giannini, Dawn Frances, Andrew Lukich, Bob Newhart, Seth Gordon, Mark Black, Christina Blevins, Tony Cronin, Sarah B. Downey, Gregory George Frank, Sean R. Lake, Keith Middlebrook, Richard John Reliford, Eli Tahan, Joanna Theobalds, George F. Watson,",Horrible Bosses (2011) BluRay 002.3gp,https://fzmovies.net/download1.php?fileID=849&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=849&section=3,https://server96.fzuploads.com/movies/Hollywood/Horrible.bosses/Horrible_Bosses_(2011)_BluRay_002_(fzmovies.net).3gp,https://server97.fzuploads.com/movies/Hollywood/Horrible.bosses/Horrible_Bosses_(2011)_BluRay_002_(fzmovies.net).3gp,https://server26.fzuploads.com/movies/Hollywood/Horrible.bosses/Horrible_Bosses_(2011)_BluRay_002_(fzmovies.net).3gp,https://server15.fzuploads.com/movies/Hollywood/Horrible.bosses/Horrible_Bosses_(2011)_BluRay_002_(fzmovies.net).3gp,Horrible Bosses,2011
Cabaret Desire (2010),https://fzmovies.net/movie-Cabaret%20Desire--hmp4.htm,,https://fzmovies.net/imdb_images/Cabaret_Desire_(2011).jpg,Erika Lust,Adult,,null,null,"Toni Fontana, Sofia Prada, Saskia Condal, Silvia Diamond, Liandra Dahl, Didac Duran, Samia Duarte, The Composer, Tennessee Pink, Simone, Eva León, Javi Ninguno, Mistress Basia, Luizo Vega, Lola Page, Renée, Lucita Flores, Soledad Rubin, Matias de Sade, Charly, Yago, Pablo Dobner, Pauline Orane, Patrick Catuz, Rino El Divino, Matisse, Mario Mentrup,",Cabaret_Desire_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=1043&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=1043&section=3,https://server97.fzuploads.com/movies/Hollywood/Cabaret_Desire_(2011)/Cabaret_Desire_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/Cabaret_Desire_(2011)/Cabaret_Desire_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Cabaret_Desire_(2011)/Cabaret_Desire_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Cabaret_Desire_(2011)/Cabaret_Desire_BluRay_high_(fzmovies.net).mp4,Cabaret Desire,2010
Keeping Up with the Joneses (2016),https://fzmovies.net/movie-Keeping%20Up%20with%20the%20Joneses--hmp4.htm,A suburban couple becomes embroiled in an international espionage plot when they discover that their seemingly perfect new neighbors are government spies.,https://fzmovies.net/imdb_images/Keeping_Up_with_the_Joneses_2016.jpg,Greg Mottola,Action,Comedy,null,null,"Zach Galifianakis, Isla Fisher, Jon Hamm",Keeping_Up_with_the_Joneses_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=9814&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=9814&section=3,https://server97.fzuploads.com/movies/HollywoodN/Keeping_Up_with_the_Joneses_2016/Keeping_Up_with_the_Joneses_(2016)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/HollywoodN/Keeping_Up_with_the_Joneses_2016/Keeping_Up_with_the_Joneses_(2016)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/HollywoodN/Keeping_Up_with_the_Joneses_2016/Keeping_Up_with_the_Joneses_(2016)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/HollywoodN/Keeping_Up_with_the_Joneses_2016/Keeping_Up_with_the_Joneses_(2016)_BluRay_high_(fzmovies.net).mp4,Keeping Up with the Joneses,2016
The Last Stand (2012),https://fzmovies.net/movie-The%20Last%20Stand--hmp4.htm,"The leader of a drug cartel busts out of a courthouse and speeds to the Mexican border, where the only thing in his path is a sheriff and his inexperienced staff.",https://fzmovies.net/imdb_images/The.Last.Stand.2013.jpg,Jee-woon Kim,,null,null,null,,The_Last_Stand_BRRip_high.mp4,https://fzmovies.net/download1.php?fileID=3305&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=3305&section=3,https://server97.fzuploads.com/movies/Hollywood/The.Last.Stand.2013/The_Last_Stand_(2012)_BRRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/The.Last.Stand.2013/The_Last_Stand_(2012)_BRRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/The.Last.Stand.2013/The_Last_Stand_(2012)_BRRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/The.Last.Stand.2013/The_Last_Stand_(2012)_BRRip_high_(fzmovies.net).mp4,The Last Stand,2012
High School Musical (2006),https://fzmovies.net/movie-High%20School%20Musical--hmp4.htm,"Troy Bolton and Gabriella Montez are two totally different teenagers who meet at a party while singing karaoke on New Year's Eve. One week later Troy goes back to his high school, East High, in New Mexico to find that Gabriella is a new student there. They quickly become close friends and accidentally audition for the school musical. After getting a callback, drama queen Sharpay Evans and her sidekick brother Ryan are furious. Then Chad, Troy's best friend and basketball teammate, and Taylor, Gabriella's new friend on the decathlon team, must find out a way to make Gabriella hate Troy.",https://fzmovies.net/imdb_images/High_School_Musical.jpg,Kenny Ortega,Comedy,Drama,Family,Musical,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu, Monique Coleman, Bart Johnson, Alyson Reed, Chris Warren Jr., Olesya Rulin, Ryne Sanborn, Socorro Herrera, Joey Miyashima, Dutch Whitlock, Ryan Templeman, Irene Santiago, Leslie Wing, Joyce Cohen, KayCee Stroh, Brett Yoder, Sarah K. Aezer, Amanda Garrett, Anne Kathryn Parma, Nick Whitaker, Falon Grace, Sami Roe, Melissa Hildebrant, Charles Klapow, Brad Tobler, David Huff, Carlton Bluford, Jared Murillo, Roger Malaga, Todd Michael Schwartzman, Da",High School Musical.mp4,https://fzmovies.net/download1.php?fileID=651&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=651&section=3,https://server96.fzuploads.com/movies/Hollywood/High_School_Musical/High_School_Musical_high_(fzmovies.net).mp4,https://server97.fzuploads.com/movies/Hollywood/High_School_Musical/High_School_Musical_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/High_School_Musical/High_School_Musical_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/High_School_Musical/High_School_Musical_high_(fzmovies.net).mp4,High School Musical,2006
Spider-Man 2 (2004),https://fzmovies.net/movie-Spider-Man%202--hmp4.htm,"Peter Parker is an unhappy man: after two years of fighting crime as Spider-Man, his life has begun to fall apart. The girl he loves is engaged to someone else, his grades are slipping, he cannot keep any of his jobs, and on top of it, the newspaper Daily Bugle is attacking him viciously, claiming that Spider-Man is a criminal. He reaches the breaking point and gives up the crime fighter's life, once and for all. But after a failed fusion experiment, eccentric and obsessive scientist Dr. Otto Octavius is transformed into super villain Doctor Octopus, Doc Ock for short, having four long tentacles as extra hands. Peter guesses it might just be time for Spider-Man to return, but would he act upon it?",https://fzmovies.net/imdb_images/Spiderman_2.jpg,Sam Raimi,Action,Fantasy,null,null,"Tobey Maguire, Kirsten Dunst, James Franco, Alfred Molina, Rosemary Harris, J.K. Simmons, Donna Murphy, Daniel Gillies, Dylan Baker, Bill Nunn, Vanessa Ferlito, Aasif Mandvi, Willem Dafoe, Cliff Robertson, Ted Raimi, Elizabeth Banks, Bruce Campbell, Gregg Edelman, Elya Baskin, Mageina Tovah, Daniel Dae Kim, Hal Sparks, Joel McHale, Stan Lee, Kelly Connell, Brent Briscoe, Emily Deschanel, Jason Fiore-Ortiz, Scott Spiegel, Andy Bale, Christine Estabrook, Molly Cheek, John Paxton, Joy Bryant, Joanne Baron, Peter McRobbie, Timothy Jerome, Taylor Gilbert, Peter Vouras, Donnell Rawlings, Zachry Rogers, Ella Rogers, Louis Lombardi, Marc John Jefferies, Roshon Fegan, Brendan Patrick Connor, Reed Diamond, Dan Callahan, Elyse Dinh, John Landis, Tim Storms, Susie Park, Tricia Peters, Michael Edward Thomas, Anne Betancourt, Venus Lam, Bill E. Rogers, Joe Virzi, Tom Carey, Jopaul Epp, Weston Epp, Peter Allas, Brianna Brown, Bill Calvert, Tony Campisi, Joey Diaz, Chloe Dykstra, Simone Gordon, Dan Hicks, Julia Max, Savannah Pope, Timothy Patrick Quill, Jill Sayre, Rickey G. Williams, Dakota Anderson, Damian Bailey, David Blanc, Frank Bonsangue, David Boston, Cindy Cheung, Peter Cincotti, Christina R. Copeland, Vince Cupone, Barbara Ann Davison, Calvin Dean, Fabrizio Fante, Phillip Gramm, Halla, Mohammed Hassan, Andre M. Johnson, Edward Johnson, Claudia Katz, Eileen Kovener, Phil LaMarr, Frank Langley, Lucy Lawless, Peyton List, Spencer List, Lorelei Llee, Carina Mastrippolito, Troy Metcalf, Altara Michelle, Ismael Moreno, Joe Nelson, David Orris, Ronn Ozuk, Vincent Pastore, Christopher Porto, Sam Raimi, Rachelle Roderick, Scott Skversky, Bonnie Somerville, Doug Swander, John Thurner, Wesley Volcy, Lou Volpe, Garrett Warren, Jack Wetherall, Ken Wharton,",Spiderman 2.mp4,https://fzmovies.net/download1.php?fileID=413&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=413&section=3,https://server96.fzuploads.com/movies/Hollywood/Spiderman_2/Spiderman_2_high_(fzmovies.net).mp4,https://server97.fzuploads.com/movies/Hollywood/Spiderman_2/Spiderman_2_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Spiderman_2/Spiderman_2_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Spiderman_2/Spiderman_2_high_(fzmovies.net).mp4,Spider-Man 2,2004
The Wedding Pact (2014),https://fzmovies.net/movie-The%20Wedding%20Pact--hmp4.htm,Two best friends in college Mitch and Elizabeth make a pact that if in ten years after graduation they are both not married they will marry each other. Ten years later Mitch (still single) ...,https://fzmovies.net/imdb_images/The.Wedding.Pact.2013.jpg,,Comedy,Romance,null,null,"Haylie Duff, Leslie Easterbrook, Angie Everhart",The_Wedding_Pact_WEBRip_high.mp4,https://fzmovies.net/download1.php?fileID=4108&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=4108&section=3,https://server97.fzuploads.com/movies/Hollywood/The.Wedding.Pact.2013/The_Wedding_Pact_(2014)_WEBRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/The.Wedding.Pact.2013/The_Wedding_Pact_(2014)_WEBRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/The.Wedding.Pact.2013/The_Wedding_Pact_(2014)_WEBRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/The.Wedding.Pact.2013/The_Wedding_Pact_(2014)_WEBRip_high_(fzmovies.net).mp4,The Wedding Pact,2014
Insidious Chapter 3 (2015),https://fzmovies.net/movie-Insidious%20Chapter%203--hmp4.htm,A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.,https://fzmovies.net/imdb_images/Insidious.Chapter.3.jpg,,"Drama,Horror,Thriller",null,null,null,"Dermot Mulroney, Stefanie Scott, Angus Sampson",Insidious_Chapter_3_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=4884&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=4884&section=3,https://server96.fzuploads.com/movies/Hollywood/Insidious.Chapter.3/Insidious_Chapter_3_(2015)_BluRay_high_(fzmovies.net).mp4,https://server97.fzuploads.com/movies/Hollywood/Insidious.Chapter.3/Insidious_Chapter_3_(2015)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Insidious.Chapter.3/Insidious_Chapter_3_(2015)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Insidious.Chapter.3/Insidious_Chapter_3_(2015)_BluRay_high_(fzmovies.net).mp4,Insidious Chapter 3,2015
